customer_id,name,age,gender,occupation,income,transaction_count,total_transaction_amount,average_transaction_amount,median_transaction_amount,activity_segment,spending_segment
C04196,Hema Lala,36,Male,Software Engineer,165151.0,7,419389.04,59912.72,67053.98,Low Activity,Medium Spender
C04197,Wahab Arya,58,Female,Doctor,65047.0,9,403311.58,44812.4,46497.5,Medium Activity,Low Spender
C04198,Siddharth Gulati,45,Male,Farmer,181558.0,11,692687.96,62971.63,70528.08,Medium Activity,High Spender
C04199,Nakul Soni,22,Male,Teacher,169747.0,9,548380.92,60931.21,56196.93,Medium Activity,Medium Spender
C04200,Harini Chopra,60,Female,Sales Executive,52653.0,5,190066.17,38013.23,37932.36,Low Activity,Low Spender
C04201,Idika Goswami,27,Male,Student,77926.0,11,400114.18,36374.02,25594.68,Medium Activity,Low Spender
C04202,Zansi Sami,36,Female,Other,63422.0,10,635053.75,63505.38,65665.26,Medium Activity,High Spender
C04203,Mitali Bhardwaj,32,Male,Accountant,48150.0,10,446774.47,44677.45,39853.03,Medium Activity,Medium Spender
C04204,Varenya Peri,21,Male,Accountant,134083.0,10,631399.67,63139.97,70563.96,Medium Activity,High Spender
C04205,Zansi Konda,58,Female,Sales Executive,75938.0,8,462082.83,57760.35,66071.75,Low Activity,Medium Spender
C04206,Yamini Chopra,35,Male,Teacher,127094.0,5,273506.09,54701.22,47267.8,Low Activity,Low Spender
C04207,Lekha Ramanathan,49,Female,Business Owner,120787.0,10,536335.06,53633.51,51195.7,Medium Activity,Medium Spender
C04208,Bimala Lall,60,Female,Software Engineer,161889.0,8,367893.93,45986.74,49465.3,Low Activity,Low Spender
C04209,Frederick Subramanian,38,Male,Sales Executive,134465.0,10,404183.49,40418.35,37413.34,Medium Activity,Low Spender
C04210,Onkar Sha,54,Female,Government Employee,25430.0,9,494645.97,54960.66,61899.08,Medium Activity,Medium Spender
C04211,Ishaan Bhatia,52,Female,Sales Executive,179004.0,9,458514.13,50946.01,46512.8,Medium Activity,Medium Spender
C04212,Yash Mangat,34,Female,Business Owner,40278.0,13,718511.39,55270.11,69654.75,Medium Activity,High Spender
C04213,Radha Kant,59,Female,Business Owner,125907.0,8,479990.13,59998.77,64220.28,Low Activity,Medium Spender
C04214,Girik Morar,34,Male,Government Employee,112606.0,8,457549.55,57193.69,60429.92,Low Activity,Medium Spender
C04215,Raagini Pradhan,46,Female,Doctor,96199.0,11,513265.44,46660.49,48272.62,Medium Activity,Medium Spender
C04216,Tamanna Bhasin,35,Female,Other,143132.0,14,700133.87,50009.56,41013.54,Medium Activity,High Spender
C04217,Udant Brahmbhatt,22,Male,Teacher,138553.0,8,443155.06,55394.38,58640.38,Low Activity,Medium Spender
C04218,Mahika Dora,22,Female,Other,110487.0,5,259388.31,51877.66,60990.36,Low Activity,Low Spender
C04219,Niharika Raghavan,44,Female,Software Engineer,148701.0,12,408042.58,34003.55,22222.25,Medium Activity,Low Spender
C04220,Yamini Pai,48,Female,Student,43451.0,10,601485.95,60148.59,61925.03,Medium Activity,High Spender
C04221,Gopal Kurian,48,Female,Government Employee,79914.0,17,726276.43,42722.14,35012.96,High Activity,High Spender
C04222,Pallavi Chaudhary,38,Female,Accountant,145443.0,15,895468.61,59697.91,60365.4,Medium Activity,High Spender
C04223,Utkarsh Rao,31,Male,Doctor,173483.0,8,496643.07,62080.38,59873.4,Low Activity,Medium Spender
C04224,Robert Master,62,Male,Software Engineer,119993.0,12,540916.88,45076.41,46116.76,Medium Activity,Medium Spender
C04225,Dayita Kapur,44,Male,Doctor,43585.0,9,310706.52,34522.95,39640.26,Medium Activity,Low Spender
C04226,Pallavi Narang,31,Male,Other,164919.0,10,536835.5,53683.55,54232.64,Medium Activity,Medium Spender
C04227,Mahika Badami,24,Female,Teacher,157692.0,8,326515.97,40814.5,39990.8,Low Activity,Low Spender
C04228,Adweta Sengupta,37,Female,Business Owner,96848.0,12,883692.06,73641.0,80786.67,Medium Activity,High Spender
C04229,Falan Narang,30,Female,Accountant,68764.0,11,572621.36,52056.49,46786.46,Medium Activity,High Spender
C04230,Onveer Walia,35,Female,Accountant,63680.0,12,706591.82,58882.65,58015.2,Medium Activity,High Spender
C04231,Jackson Sarraf,54,Male,Doctor,44188.0,11,485135.4,44103.22,36974.78,Medium Activity,Medium Spender
C04232,Raghav Ravi,60,Male,Other,191605.0,14,682917.83,48779.84,53616.18,Medium Activity,High Spender
C04233,Balvan Tiwari,32,Female,Farmer,143272.0,10,566676.33,56667.63,58692.72,Medium Activity,Medium Spender
C04234,Logan Suresh,48,Male,Doctor,24504.0,5,255217.79,51043.56,45272.6,Low Activity,Low Spender
C04235,Ethan Chopra,33,Male,Teacher,46610.0,11,677182.42,61562.04,73197.74,Medium Activity,High Spender
C04236,Abeer Kar,38,Male,Farmer,52541.0,10,592927.44,59292.74,62781.16,Medium Activity,High Spender
C04237,Lopa Sodhi,50,Female,Business Owner,60034.0,13,663896.61,51068.97,73758.83,Medium Activity,High Spender
C04238,Arunima Tripathi,55,Male,Doctor,22292.0,14,665774.87,47555.35,49153.9,Medium Activity,High Spender
C04239,Bahadurjit Mall,41,Male,Accountant,154544.0,6,271609.88,45268.31,43062.14,Low Activity,Low Spender
C04240,Pahal Chaudhuri,22,Male,Student,55376.0,16,525085.77,32817.86,29715.86,High Activity,Medium Spender
C04241,Dev Keer,31,Male,Sales Executive,60870.0,14,493059.45,35218.53,30553.19,Medium Activity,Medium Spender
C04242,Ekalinga Chaudhuri,29,Male,Other,116256.0,10,531313.79,53131.38,45750.87,Medium Activity,Medium Spender
C04243,Peter Kapur,57,Female,Sales Executive,84432.0,17,684402.74,40258.98,35659.61,High Activity,High Spender
C04244,Kashvi Purohit,50,Male,Teacher,85068.0,6,348190.4,58031.73,60943.86,Low Activity,Low Spender
C04245,Vyanjana Mandal,31,Male,Teacher,118939.0,5,170520.28,34104.06,28822.6,Low Activity,Low Spender
C04246,Upadhriti Arya,29,Male,Accountant,140788.0,11,617404.22,56127.66,52446.93,Medium Activity,High Spender
C04247,Benjamin Sagar,54,Female,Student,164261.0,11,632082.97,57462.09,56337.32,Medium Activity,High Spender
C04248,Teerth Bandi,55,Female,Farmer,142321.0,6,178024.39,29670.73,23597.46,Low Activity,Low Spender
C04249,Diya Sastry,62,Female,Other,171380.0,10,709644.93,70964.49,69787.02,Medium Activity,High Spender
C04250,Mason Amble,46,Female,Farmer,126870.0,13,542209.37,41708.41,48584.75,Medium Activity,Medium Spender
C04251,Ria Deep,31,Female,Business Owner,29546.0,8,508368.31,63546.04,66909.54,Low Activity,Medium Spender
C04252,Charles Gaba,34,Male,Other,116338.0,9,490974.05,54552.67,53716.39,Medium Activity,Medium Spender
C04253,Ikshita Iyer,40,Male,Other,128111.0,5,250986.35,50197.27,55028.6,Low Activity,Low Spender
C04254,Pahal Sami,45,Female,Accountant,117943.0,3,103236.9,34412.3,17775.26,Low Activity,Low Spender
C04255,Baljiwan Borde,22,Female,Sales Executive,72088.0,9,447478.39,49719.82,67390.93,Medium Activity,Medium Spender
C04256,Maanas Bhavsar,22,Male,Student,187366.0,2,141865.33,70932.66,70932.66,Low Activity,Low Spender
C04257,Nidra Majumdar,30,Female,Other,56659.0,18,901313.47,50072.97,57028.39,High Activity,High Spender
C04258,Caleb Thaman,62,Female,Student,84092.0,6,407913.07,67985.51,65518.12,Low Activity,Low Spender
C04259,Prisha Mane,30,Male,Doctor,135088.0,9,596947.23,66327.47,68631.91,Medium Activity,High Spender
C04260,Aarini Choudhry,37,Female,Student,142250.0,9,345739.23,38415.47,41597.9,Medium Activity,Low Spender
C04261,Finn Rai,50,Female,Doctor,141451.0,10,448235.69,44823.57,39077.4,Medium Activity,Medium Spender
C04262,Vamakshi Thakkar,29,Female,Software Engineer,84321.0,11,535859.63,48714.51,47427.23,Medium Activity,Medium Spender
C04263,Reyansh Divan,30,Male,Accountant,118051.0,8,386234.77,48279.35,37642.84,Low Activity,Low Spender
C04264,Gabriel Kamdar,24,Female,Sales Executive,121333.0,13,746379.7,57413.82,59941.15,Medium Activity,High Spender
C04265,Naksh Kalita,62,Female,Teacher,176824.0,7,363135.09,51876.44,41834.8,Low Activity,Low Spender
C04266,Shivani Butala,39,Female,Farmer,164600.0,18,743167.78,41287.1,35266.75,High Activity,High Spender
C04267,Sathvik Radhakrishnan,51,Male,Sales Executive,37761.0,8,418254.75,52281.84,47065.04,Low Activity,Medium Spender
C04268,Yachana Soman,43,Female,Doctor,101354.0,10,451668.51,45166.85,42993.16,Medium Activity,Medium Spender
C04269,Michael Nayar,53,Male,Software Engineer,46555.0,6,358011.02,59668.5,68855.32,Low Activity,Low Spender
C04270,Gaurav Sarraf,30,Female,Software Engineer,26470.0,7,338145.06,48306.44,55085.76,Low Activity,Low Spender
C04271,Gauri Raghavan,53,Male,Farmer,117325.0,10,413006.25,41300.62,38496.02,Medium Activity,Medium Spender
C04272,Adya Lata,22,Female,Student,107566.0,13,656834.99,50525.77,42099.02,Medium Activity,High Spender
C04273,Gaurang Garde,60,Female,Government Employee,182993.0,9,358267.76,39807.53,44615.96,Medium Activity,Low Spender
C04274,Ishanvi Raja,41,Female,Government Employee,33347.0,8,365284.3,45660.54,48583.48,Low Activity,Low Spender
C04275,Veda Bhandari,54,Male,Sales Executive,147799.0,11,641825.34,58347.76,56038.98,Medium Activity,High Spender
C04276,Eiravati Venkataraman,48,Male,Farmer,168465.0,8,286115.22,35764.4,33707.98,Low Activity,Low Spender
C04277,Ekalinga Edwin,53,Male,Business Owner,119070.0,8,341779.36,42722.42,42223.07,Low Activity,Low Spender
C04278,Wyatt Chaudhuri,42,Female,Accountant,57736.0,9,356743.36,39638.15,37262.59,Medium Activity,Low Spender
C04279,Isaiah Bala,30,Male,Teacher,181709.0,11,486271.98,44206.54,32756.47,Medium Activity,Medium Spender
C04280,Nathan Dey,45,Female,Student,77733.0,8,363915.29,45489.41,38798.28,Low Activity,Low Spender
C04281,Krisha Kapoor,23,Male,Accountant,23175.0,10,381395.91,38139.59,38270.9,Medium Activity,Low Spender
C04282,Quincy Balan,29,Male,Student,169237.0,9,568324.24,63147.14,70679.73,Medium Activity,Medium Spender
C04283,Wyatt Sarin,33,Female,Business Owner,131912.0,8,523356.78,65419.6,81601.87,Low Activity,Medium Spender
C04284,Mohini Sha,56,Female,Doctor,20148.0,7,475143.28,67877.61,67359.81,Low Activity,Medium Spender
C04285,Damini Panchal,25,Male,Software Engineer,89601.0,7,239937.5,34276.79,27080.41,Low Activity,Low Spender
C04286,Sara Sha,51,Male,Doctor,142763.0,14,740166.35,52869.02,43745.22,Medium Activity,High Spender
C04287,Max Manne,31,Female,Teacher,40963.0,7,333845.92,47692.27,36117.96,Low Activity,Low Spender
C04288,Bhavna Kumer,63,Female,Government Employee,181689.0,10,526914.98,52691.5,60510.5,Medium Activity,Medium Spender
C04289,Qabil Balakrishnan,44,Female,Accountant,171268.0,9,332094.16,36899.35,17795.86,Medium Activity,Low Spender
C04290,Eesha Balakrishnan,56,Female,Government Employee,158073.0,11,509234.96,46294.09,37459.77,Medium Activity,Medium Spender
C04291,Tara Krish,30,Female,Other,84303.0,6,239272.35,39878.72,34414.2,Low Activity,Low Spender
C04292,Brijesh Wason,35,Male,Student,146719.0,14,830861.71,59347.26,56138.1,Medium Activity,High Spender
C04293,Eiravati Garde,38,Female,Farmer,98792.0,8,362945.36,45368.17,45588.41,Low Activity,Low Spender
C04294,Aashi Shah,52,Female,Software Engineer,175108.0,8,355540.27,44442.53,46829.12,Low Activity,Low Spender
C04295,Aarav Chaudhari,40,Female,Teacher,58789.0,13,635365.68,48874.28,46236.23,Medium Activity,High Spender
C04296,Odika Chada,56,Male,Doctor,85205.0,12,710246.8,59187.23,62412.72,Medium Activity,High Spender
C04297,Maanas Thaker,50,Male,Teacher,162136.0,7,351142.67,50163.24,56695.81,Low Activity,Low Spender
C04298,Aradhana Sinha,53,Female,Student,124818.0,8,344245.42,43030.68,41743.04,Low Activity,Low Spender
C04299,Turvi Buch,47,Female,Accountant,41267.0,11,509240.4,46294.58,39459.5,Medium Activity,Medium Spender
C04300,Alexander Borde,36,Male,Other,146136.0,9,580320.52,64480.06,65384.54,Medium Activity,High Spender
C04301,Prisha Prabhakar,63,Male,Government Employee,34916.0,10,414909.45,41490.94,37572.68,Medium Activity,Medium Spender
C04302,Avni Parmar,48,Female,Student,60382.0,11,624534.7,56775.88,62832.03,Medium Activity,High Spender
C04303,Warinder Chacko,47,Female,Software Engineer,107499.0,5,184954.68,36990.94,42923.74,Low Activity,Low Spender
C04304,Henry Shanker,44,Male,Accountant,81782.0,9,564445.73,62716.19,77381.78,Medium Activity,Medium Spender
C04305,Hitesh Sankaran,52,Female,Student,174251.0,12,738640.31,61553.36,52475.75,Medium Activity,High Spender
C04306,Mekhala Thakkar,34,Female,Student,81633.0,6,321443.16,53573.86,54408.33,Low Activity,Low Spender
C04307,Maya Manda,39,Male,Other,63226.0,14,581260.54,41518.61,35417.08,Medium Activity,High Spender
C04308,Advika Savant,42,Male,Other,105758.0,11,475065.16,43187.74,30866.63,Medium Activity,Medium Spender
C04309,Dayamai Boase,58,Female,Teacher,46387.0,10,468516.31,46851.63,44526.11,Medium Activity,Medium Spender
C04310,Jai Mani,26,Male,Software Engineer,59333.0,17,927722.69,54571.92,45827.56,High Activity,High Spender
C04311,Chavvi Patil,55,Female,Sales Executive,44199.0,6,269298.16,44883.03,54280.27,Low Activity,Low Spender
C04312,Faras Venkataraman,65,Male,Software Engineer,20547.0,10,418926.51,41892.65,33702.1,Medium Activity,Medium Spender
C04313,Bhavini Sharma,51,Male,Software Engineer,54991.0,7,394904.35,56414.91,55904.69,Low Activity,Low Spender
C04314,Ekbal Dara,39,Female,Government Employee,194603.0,10,476171.59,47617.16,50716.59,Medium Activity,Medium Spender
C04315,Idika Kaur,57,Male,Software Engineer,63311.0,14,861595.25,61542.52,70436.88,Medium Activity,High Spender
C04316,Widisha Baria,40,Female,Teacher,30208.0,11,629754.69,57250.43,65078.96,Medium Activity,High Spender
C04317,Vedhika Lal,58,Male,Software Engineer,181051.0,9,333674.78,37074.98,30356.2,Medium Activity,Low Spender
C04318,Kevin Agate,21,Male,Business Owner,122462.0,13,721570.94,55505.46,67223.94,Medium Activity,High Spender
C04319,Vivaan Choudhary,52,Male,Accountant,175548.0,10,498318.96,49831.9,45409.72,Medium Activity,Medium Spender
C04320,Bhavika D’Alia,39,Male,Other,94565.0,18,1061978.87,58998.83,56784.7,High Activity,High Spender
C04321,Ansh Boase,29,Male,Sales Executive,178903.0,9,576581.62,64064.62,74318.15,Medium Activity,High Spender
C04322,Logan Grewal,37,Male,Farmer,45197.0,8,410385.71,51298.21,50161.42,Low Activity,Low Spender
C04323,Qasim Merchant,52,Male,Accountant,28397.0,10,583478.87,58347.89,55629.84,Medium Activity,High Spender
C04324,Guneet Mukhopadhyay,46,Female,Business Owner,143905.0,10,329551.19,32955.12,20972.59,Medium Activity,Low Spender
C04325,Raksha Kohli,49,Female,Farmer,100320.0,9,400719.98,44524.44,41915.33,Medium Activity,Low Spender
C04326,Bimala Rana,39,Female,Student,81636.0,9,429408.28,47712.03,49635.55,Medium Activity,Medium Spender
C04327,Bina Kara,40,Female,Doctor,83093.0,15,632693.74,42179.58,31079.66,Medium Activity,High Spender
C04328,Shravya Rattan,50,Male,Business Owner,29646.0,13,785014.65,60385.74,67361.16,Medium Activity,High Spender
C04329,Abhimanyu Dhar,26,Male,Other,50859.0,11,600583.61,54598.51,57561.28,Medium Activity,High Spender
C04330,Ishwar Khanna,30,Male,Sales Executive,53058.0,6,313848.57,52308.1,51168.87,Low Activity,Low Spender
C04331,Falguni Ramesh,30,Male,Accountant,107222.0,18,1119721.3,62206.74,74040.0,High Activity,High Spender
C04332,Ronith Rajagopal,65,Female,Other,82719.0,7,251685.94,35955.13,37204.19,Low Activity,Low Spender
C04333,Saanvi Raju,51,Female,Student,52143.0,14,907244.9,64803.21,62092.88,Medium Activity,High Spender
C04334,Upma Randhawa,62,Female,Doctor,144053.0,12,527286.4,43940.53,54496.68,Medium Activity,Medium Spender
C04335,Sachi Garg,62,Male,Government Employee,61033.0,13,620614.14,47739.55,45590.89,Medium Activity,High Spender
C04336,Nirja Purohit,46,Male,Government Employee,37316.0,7,347096.3,49585.19,56275.39,Low Activity,Low Spender
C04337,Laksh Ramesh,24,Male,Accountant,122120.0,15,689975.95,45998.4,51321.29,Medium Activity,High Spender
C04338,Neha Nadkarni,32,Female,Sales Executive,192577.0,6,342784.31,57130.72,55128.64,Low Activity,Low Spender
C04339,Deepa Bawa,46,Female,Sales Executive,54839.0,8,569520.02,71190.0,66226.57,Low Activity,High Spender
C04340,Warhi Joshi,41,Female,Government Employee,168522.0,12,649273.91,54106.16,56080.42,Medium Activity,High Spender
C04341,Ekavir Korpal,65,Male,Software Engineer,63038.0,14,530121.62,37865.83,32506.38,Medium Activity,Medium Spender
C04342,Chasmum Tata,37,Female,Teacher,147636.0,11,390854.25,35532.2,25894.76,Medium Activity,Low Spender
C04343,Kritika Nagy,42,Male,Software Engineer,56789.0,14,786630.11,56187.86,63644.27,Medium Activity,High Spender
C04344,Faraj Bera,36,Female,Accountant,73020.0,13,597776.13,45982.78,40960.75,Medium Activity,High Spender
C04345,Rayaan Halder,32,Female,Software Engineer,22418.0,9,564420.6,62713.4,84137.27,Medium Activity,Medium Spender
C04346,Manan Doshi,61,Female,Government Employee,181186.0,15,574738.2,38315.88,34128.64,Medium Activity,High Spender
C04347,Gabriel Acharya,44,Female,Software Engineer,47419.0,11,618448.44,56222.59,61176.4,Medium Activity,High Spender
C04348,Girish Shanker,51,Male,Doctor,58746.0,15,702661.36,46844.09,53639.76,Medium Activity,High Spender
C04349,Umang Padmanabhan,42,Female,Farmer,122417.0,14,668378.0,47741.29,43003.43,Medium Activity,High Spender
C04350,Vivaan Sekhon,54,Male,Student,30335.0,13,403264.78,31020.37,17502.92,Medium Activity,Low Spender
C04351,Gavin Chahal,50,Female,Farmer,139652.0,9,546468.83,60718.76,64717.65,Medium Activity,Medium Spender
C04352,Reyansh Seshadri,23,Female,Government Employee,24696.0,9,347880.25,38653.36,37858.51,Medium Activity,Low Spender
C04353,Maya Panchal,47,Male,Sales Executive,129378.0,5,175687.08,35137.42,23543.02,Low Activity,Low Spender
C04354,Jairaj Solanki,50,Male,Government Employee,174899.0,9,458244.15,50916.02,45365.26,Medium Activity,Medium Spender
C04355,Noah Rana,35,Female,Accountant,98717.0,8,349356.78,43669.6,36274.93,Low Activity,Low Spender
C04356,Aishani Patla,62,Male,Doctor,195225.0,10,519818.33,51981.83,59877.88,Medium Activity,Medium Spender
C04357,Jagat Mittal,58,Female,Student,89564.0,15,924378.97,61625.26,60909.04,Medium Activity,High Spender
C04358,Hemani Iyer,21,Male,Software Engineer,78143.0,9,433642.03,48182.45,48397.38,Medium Activity,Medium Spender
C04359,Rushil Handa,49,Male,Student,20589.0,10,664871.15,66487.12,62261.78,Medium Activity,High Spender
C04360,Zayan Pant,48,Male,Teacher,91731.0,10,486197.23,48619.72,49128.65,Medium Activity,Medium Spender
C04361,Meera Manne,55,Female,Software Engineer,151531.0,12,689239.37,57436.61,57558.79,Medium Activity,High Spender
C04362,Jagrati Kunda,61,Female,Other,193883.0,15,473631.21,31575.41,26256.72,Medium Activity,Medium Spender
C04363,Vincent Khare,24,Female,Other,75945.0,6,174751.67,29125.28,26222.24,Low Activity,Low Spender
C04364,Gabriel Puri,55,Female,Teacher,81560.0,5,198132.65,39626.53,48268.54,Low Activity,Low Spender
C04365,Manan Agrawal,45,Female,Business Owner,162885.0,10,414600.83,41460.08,40654.86,Medium Activity,Medium Spender
C04366,Vasatika Pillay,62,Male,Software Engineer,199590.0,12,505184.12,42098.68,38466.16,Medium Activity,Medium Spender
C04367,Diya Garg,48,Male,Government Employee,189566.0,8,302656.77,37832.1,28419.26,Low Activity,Low Spender
C04368,Rachana Koshy,36,Female,Software Engineer,46072.0,10,578399.12,57839.91,68150.28,Medium Activity,High Spender
C04369,Vrinda Vala,29,Female,Business Owner,192348.0,11,424114.7,38555.88,39727.28,Medium Activity,Medium Spender
C04370,Ojasvi Ganesh,39,Female,Student,62431.0,12,504341.78,42028.48,43136.62,Medium Activity,Medium Spender
C04371,Gauri Saxena,48,Male,Business Owner,114746.0,9,502591.87,55843.54,50814.7,Medium Activity,Medium Spender
C04372,Mahika Handa,27,Female,Accountant,162165.0,13,623304.57,47946.51,51726.97,Medium Activity,High Spender
C04373,Onveer Bir,65,Male,Teacher,60781.0,7,372209.87,53172.84,67842.85,Low Activity,Low Spender
C04374,Tamanna Bhattacharyya,28,Male,Doctor,37296.0,17,805620.5,47389.44,51031.01,High Activity,High Spender
C04375,Faqid Bora,38,Male,Teacher,138303.0,11,616991.17,56090.11,58649.44,Medium Activity,High Spender
C04376,Ganga Bajwa,42,Male,Farmer,160140.0,9,463151.89,51461.32,35057.28,Medium Activity,Medium Spender
C04377,Bhavani Iyengar,50,Male,Sales Executive,195111.0,12,628209.07,52350.76,51050.32,Medium Activity,High Spender
C04378,Chaitaly Murty,60,Female,Teacher,113391.0,13,574374.79,44182.68,38220.89,Medium Activity,High Spender
C04379,Turvi Nayak,26,Female,Business Owner,121680.0,5,191640.96,38328.19,44431.68,Low Activity,Low Spender
C04380,Guneet Bhatnagar,33,Female,Software Engineer,182618.0,14,553397.77,39528.41,36946.79,Medium Activity,Medium Spender
C04381,Zarna Tella,26,Male,Business Owner,58223.0,6,241603.68,40267.28,46827.06,Low Activity,Low Spender
C04382,Chakrika Patil,42,Male,Farmer,160197.0,12,613478.23,51123.19,45218.88,Medium Activity,High Spender
C04383,Adweta Agate,33,Female,Government Employee,27809.0,9,467003.74,51889.3,52428.43,Medium Activity,Medium Spender
C04384,Udant Patel,42,Female,Student,47150.0,11,559366.15,50851.47,55719.95,Medium Activity,Medium Spender
C04385,Gauri Hora,53,Female,Doctor,63915.0,10,554982.85,55498.28,63916.4,Medium Activity,Medium Spender
C04386,Abeer Lata,33,Female,Other,37537.0,7,302505.03,43215.0,27855.72,Low Activity,Low Spender
C04387,Niharika De,35,Female,Farmer,140023.0,10,206571.4,20657.14,18681.31,Medium Activity,Low Spender
C04388,Krisha Dutta,45,Female,Government Employee,72196.0,13,798785.91,61445.07,71346.27,Medium Activity,High Spender
C04389,Qabil Jaggi,23,Male,Sales Executive,69304.0,10,380720.29,38072.03,27183.74,Medium Activity,Low Spender
C04390,Samuel Pillai,21,Female,Software Engineer,194215.0,14,812994.25,58071.02,60355.22,Medium Activity,High Spender
C04391,Kavya Mitter,44,Female,Student,21949.0,10,478262.86,47826.29,41546.4,Medium Activity,Medium Spender
C04392,Tara Prashad,41,Female,Teacher,55148.0,10,522393.49,52239.35,51480.6,Medium Activity,Medium Spender
C04393,Thomas Dugal,27,Male,Other,55591.0,17,961880.61,56581.21,55460.29,High Activity,High Spender
C04394,Wazir Ramanathan,51,Female,Farmer,164599.0,19,845915.88,44521.89,37133.04,High Activity,High Spender
C04395,Tanveer Sani,42,Male,Other,28514.0,18,992774.53,55154.14,58914.88,High Activity,High Spender
C04396,Kiaan Suri,61,Female,Doctor,101804.0,10,325908.89,32590.89,14427.1,Medium Activity,Low Spender
C04397,Dalaja Yadav,55,Female,Accountant,30207.0,12,643637.81,53636.48,56126.96,Medium Activity,High Spender
C04398,Matthew Sehgal,27,Male,Accountant,194279.0,11,625415.64,56855.97,51690.07,Medium Activity,High Spender
C04399,Laban Bawa,29,Female,Student,60117.0,10,656868.65,65686.87,83343.64,Medium Activity,High Spender
C04400,Nidra Aggarwal,38,Female,Student,39502.0,10,561825.21,56182.52,57066.5,Medium Activity,Medium Spender
C04401,Fariq Panchal,54,Female,Teacher,150622.0,9,248810.61,27645.62,19589.27,Medium Activity,Low Spender
C04402,Wridesh Modi,40,Female,Student,25959.0,12,674566.35,56213.86,53755.3,Medium Activity,High Spender
C04403,Tristan Mistry,22,Female,Government Employee,68437.0,10,441222.88,44122.29,49993.36,Medium Activity,Medium Spender
C04404,Oeshi Chauhan,26,Male,Farmer,178048.0,11,657676.26,59788.75,61653.2,Medium Activity,High Spender
C04405,Veda Char,59,Male,Government Employee,49720.0,8,407299.99,50912.5,46978.42,Low Activity,Low Spender
C04406,Aarini Swaminathan,27,Female,Government Employee,103443.0,7,237627.78,33946.83,38439.13,Low Activity,Low Spender
C04407,Turvi Kashyap,28,Male,Other,75655.0,11,588979.73,53543.61,46215.63,Medium Activity,High Spender
C04408,Henry Ramaswamy,58,Male,Doctor,32865.0,12,646233.01,53852.75,61876.83,Medium Activity,High Spender
C04409,Indali Mannan,38,Female,Farmer,161900.0,6,341873.45,56978.91,60298.4,Low Activity,Low Spender
C04410,Caleb Divan,26,Female,Farmer,192464.0,13,665057.52,51158.27,36452.52,Medium Activity,High Spender
C04411,Nakul Goel,40,Male,Student,30679.0,12,564301.64,47025.14,46998.82,Medium Activity,Medium Spender
C04412,Rayaan Bhardwaj,40,Female,Teacher,192463.0,6,305631.45,50938.58,46886.18,Low Activity,Low Spender
C04413,Widisha Nagi,42,Female,Software Engineer,55885.0,10,487523.84,48752.38,52279.64,Medium Activity,Medium Spender
C04414,Advaith Bhatti,25,Male,Other,21051.0,16,806106.93,50381.68,47130.77,High Activity,High Spender
C04415,Abha Dube,27,Female,Software Engineer,143004.0,10,552833.19,55283.32,56899.86,Medium Activity,Medium Spender
C04416,Yadavi Narayanan,44,Female,Farmer,48020.0,10,566664.61,56666.46,60209.68,Medium Activity,Medium Spender
C04417,Yasti Malhotra,37,Male,Other,167112.0,12,793096.03,66091.34,84423.68,Medium Activity,High Spender
C04418,Anvi Suri,36,Male,Government Employee,64139.0,8,512088.23,64011.03,69664.42,Low Activity,Medium Spender
C04419,Hitesh Sengupta,32,Male,Software Engineer,143290.0,10,595831.73,59583.17,64426.78,Medium Activity,High Spender
C04420,Wishi Tripathi,34,Male,Business Owner,198899.0,12,628902.9,52408.58,59334.05,Medium Activity,High Spender
C04421,Vritti Rattan,53,Male,Student,21385.0,11,519859.73,47259.98,26731.03,Medium Activity,Medium Spender
C04422,Devika Vaidya,64,Female,Other,69165.0,14,866995.87,61928.28,69722.09,Medium Activity,High Spender
C04423,Zilmil Sabharwal,52,Male,Software Engineer,132649.0,13,682037.82,52464.45,46294.02,Medium Activity,High Spender
C04424,Lohit D’Alia,34,Female,Doctor,158354.0,6,356918.96,59486.49,60033.52,Low Activity,Low Spender
C04425,Siddharth Lad,39,Female,Business Owner,126042.0,10,583173.42,58317.34,60590.97,Medium Activity,High Spender
C04426,Niharika Divan,58,Female,Other,95409.0,10,456628.46,45662.85,38520.99,Medium Activity,Medium Spender
C04427,Jagvi Panchal,38,Male,Other,52675.0,11,691188.15,62835.29,75569.03,Medium Activity,High Spender
C04428,Elijah Ratti,47,Female,Other,150463.0,13,764057.36,58773.64,58034.18,Medium Activity,High Spender
C04429,Bhavya Bajaj,21,Male,Student,174858.0,7,322542.64,46077.52,48517.89,Low Activity,Low Spender
C04430,Chanchal Lad,33,Female,Business Owner,171156.0,11,567972.04,51633.82,56717.36,Medium Activity,Medium Spender
C04431,Charles Upadhyay,32,Male,Doctor,54720.0,13,598886.25,46068.17,46661.61,Medium Activity,High Spender
C04432,Ekta Mohanty,23,Male,Doctor,32206.0,16,889551.15,55596.95,60481.98,High Activity,High Spender
C04433,Anvi Hayer,25,Female,Business Owner,77182.0,11,523387.26,47580.66,49582.49,Medium Activity,Medium Spender
C04434,Reyansh Patil,38,Male,Other,20738.0,12,741002.35,61750.2,63281.34,Medium Activity,High Spender
C04435,Anthony Deshmukh,62,Male,Teacher,23607.0,11,546533.09,49684.83,42058.52,Medium Activity,Medium Spender
